created_at,id,full_text,user_name,user_screen_name,user_location,user_description,lang,clean_text,usernames,hashtags,links,sentiment
Fri Feb 02 21:36:07 +0000 2018,959540962560237568,"If you have a problem w/ addiction or suspect a friend or loved one does, don’t be afraid to reach out to someone. Talk to a parent, family member, or teacher. Visit https://t.co/9zuf8pdQns for more info and where to find help.",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,If you have a problem w addiction or suspect a friend or loved one does don t be afraid to reach out to someone Talk to a parent family member or teacher Visit for more info and where to find help,,,https://t.co/9zuf8pdQns,0.19999999999999998
Fri Feb 02 20:11:20 +0000 2018,959519626261618691,RT @CCDH_Maryland: The Charles County Department of Health Staff represented well today for #WearRedDay ! #GoRedGetFit ! #HeartHealth! BP P…,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en, Maryland The Charles County Department of Health Staff represented well today for WearRedDay GoRedGetFit HeartHealth BP P,CCDH_Maryland,"WearRedDay,GoRedGetFit,HeartHealth",,0.0
Fri Feb 02 19:03:17 +0000 2018,959502502222852102,February is Children's Dental Health Month! Oral health is essential to general health and well-being. View dental resources in Maryland here: https://t.co/w1D9hFdtZn,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,February is Children s Dental Health Month Oral health is essential to general health and well being View dental resources in Maryland here,,,https://t.co/w1D9hFdtZn,0.02500000000000001
Fri Feb 02 18:25:16 +0000 2018,959492933945909250,"RT @HoCoHealth: It's National Wear Red Day! At HCHD, we are wearing red to raise awareness for cardiovascular disease and save lives. Learn…",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en, It s National Wear Red Day At HCHD we are wearing red to raise awareness for cardiovascular disease and save lives Learn,HoCoHealth,,,0.0
Fri Feb 02 18:24:55 +0000 2018,959492844145840128,Regular physical activity can reduce your risk for heart disease and improve your cholesterol levels: https://t.co/ihib5dLaHh❤️ #GoRedForWomen https://t.co/ZUDi1w4lBe,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Regular physical activity can reduce your risk for heart disease and improve your cholesterol levels GoRedForWomen,,GoRedForWomen,"https://t.co/ihib5dLaHh❤️,https://t.co/ZUDi1w4lBe",0.0
Fri Feb 02 17:54:49 +0000 2018,959485269404803073,When to transition to a booster seat is a question that many parents face. Learn more here. https://t.co/c75Ud1MQik #MDCarSeats #MarylandVIP https://t.co/wQgonwxaAi,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,When to transition to a booster seat is a question that many parents face Learn more here MDCarSeats MarylandVIP,,"MDCarSeats,MarylandVIP","https://t.co/c75Ud1MQik,https://t.co/wQgonwxaAi",0.5
Fri Feb 02 15:14:21 +0000 2018,959444888076128256,"RT @MarylandOPR: Bundle up - Punxsutawney Phil has spoken. We're in for six more weeks of winter, so it's time to brush up on your winter w…",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en, Bundle up Punxsutawney Phil has spoken We re in for six more weeks of winter so it s time to brush up on your winter w,MarylandOPR,,,0.5
Fri Feb 02 15:06:20 +0000 2018,959442869470801920,Don’t forget! Wear RED today to support women’s heart health awareness! #goredforwomen https://t.co/gjWGyVuKKn https://t.co/I8LtJOIwd6,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Don t forget Wear RED today to support women s heart health awareness goredforwomen,,goredforwomen,"https://t.co/gjWGyVuKKn,https://t.co/I8LtJOIwd6",0.0
Thu Feb 01 19:32:22 +0000 2018,959147430355881984,"Nearly 1.5 million high school students nationwide experience physical abuse from a dating partner in a single year. For #teendatingviolence info and resources, visit @loveisrespect https://t.co/GkpvlS54iR #MarylandVIP https://t.co/puoxL5ErDh",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Nearly 1 5 million high school students nationwide experience physical abuse from a dating partner in a single year For teendatingviolence info and resources visit MarylandVIP,loveisrespect,"teendatingviolence,MarylandVIP","https://t.co/GkpvlS54iR,https://t.co/puoxL5ErDh",0.047142857142857146
Thu Feb 01 17:19:15 +0000 2018,959113930139406336,RT @womenshealth: It starts with the heart. Jump start your fitness routine and healthy eating with a tip for every day of the month! ❤️💓❤️…,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en, It starts with the heart Jump start your fitness routine and healthy eating with a tip for every day of the month,womenshealth,,,0.5
Thu Feb 01 17:09:07 +0000 2018,959111381520928773,"Tomorrow is National Wear Red Day! Wear red to bring national attention to the fact that heart disease is the #1 killer of women, and to raise awareness of women’s heart health. Tag us in your pics! #goredforwomen https://t.co/gjWGyVuKKn",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Tomorrow is National Wear Red Day Wear red to bring national attention to the fact that heart disease is the 1 killer of women and to raise awareness of women s heart health Tag us in your pics goredforwomen,,"1,goredforwomen",https://t.co/gjWGyVuKKn,0.0
Thu Feb 01 16:39:13 +0000 2018,959103859133206528,Press Release: Maryland Celebrates 10 Years of Clean Indoor Air https://t.co/m0gMH9stAd https://t.co/PTf7sOR5KO,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Press Release Maryland Celebrates 10 Years of Clean Indoor Air,,,"https://t.co/m0gMH9stAd,https://t.co/PTf7sOR5KO",0.3666666666666667
Thu Feb 01 16:09:47 +0000 2018,959096449836437505,"RT @MarylandOPR: Whether you're rooting for the Eagles, the Patriots, or just enjoying time with family and friends, be sure to follow thes…",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en, Whether you re rooting for the Eagles the Patriots or just enjoying time with family and friends be sure to follow thes,MarylandOPR,,,0.5
Thu Feb 01 16:07:55 +0000 2018,959095980921643009,"RT @AlleganyHlthMD: When someone has overdosed on an opioid, quick action by bystanders can save a life! Watch this short video from the Ma…",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en, When someone has overdosed on an opioid quick action by bystanders can save a life Watch this short video from the Ma,AlleganyHlthMD,,,0.14444444444444446
Wed Jan 31 21:21:40 +0000 2018,958812548337414145,"Remember: Prescription drugs are often strong medications, it’s why they require a prescription in the first place. Find out where you can safely drop off old or unused prescriptions https://t.co/QIvpWQcVPq #BeforeItsTooLate",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Remember Prescription drugs are often strong medications it s why they require a prescription in the first place Find out where you can safely drop off old or unused prescriptions BeforeItsTooLate,,BeforeItsTooLate,https://t.co/QIvpWQcVPq,0.32083333333333336
Wed Jan 31 20:02:30 +0000 2018,958792626320396289,"RT @MarylandOPR: The Maryland Responds Winter 2018 Newsletter is here! Find great articles about winter weather, influenza, our new website…",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en, The Maryland Responds Winter 2018 Newsletter is here Find great articles about winter weather influenza our new website,MarylandOPR,,,0.4681818181818182
Wed Jan 31 18:28:00 +0000 2018,958768844897579008,"Keep space heaters, cords, and blankets out of walkways. If you must use throw rugs on cold floors, secure them to the floor with tape. #MarylandVIP https://t.co/F1djqhHTWP",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Keep space heaters cords and blankets out of walkways If you must use throw rugs on cold floors secure them to the floor with tape MarylandVIP,,MarylandVIP,https://t.co/F1djqhHTWP,-0.09999999999999998
Wed Jan 31 17:26:00 +0000 2018,958753244834091009,"Exposure to cold may lead to low body temperature, frostbite, hypothermia, and even death. Shoveling snow or exercising in the cold could lead to heart attacks and stroke. Know the signs of cold-related illnesses https://t.co/lhxTVeaGpY https://t.co/dBH9E5PyOC",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Exposure to cold may lead to low body temperature frostbite hypothermia and even death Shoveling snow or exercising in the cold could lead to heart attacks and stroke Know the signs of cold related illnesses,,,"https://t.co/lhxTVeaGpY,https://t.co/dBH9E5PyOC",-0.36
Wed Jan 31 15:27:57 +0000 2018,958723534850797569,RT @MarylandOPR: We have widespread flu across MD. How can you prevent it? Get your flu shot (#1 way to reduce symptoms if you do get sick!…,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en, We have widespread flu across MD How can you prevent it Get your flu shot 1 way to reduce symptoms if you do get sick,MarylandOPR,1,,-0.7142857142857143
